filename,cx_norm,cy_norm,tx_norm,ty_norm
frame_000128.png,0.5,0.5,0.639062,0.449541
frame_000129.png,0.5,0.5,0.502604,0.448624
frame_000130.png,0.5,0.5,0.68125,0.452294
frame_000131.png,0.5,0.5,0.444271,0.441284
frame_000132.png,0.5,0.5,0.734375,0.419266
frame_000133.png,0.5,0.5,0.503125,0.429358
frame_000134.png,0.5,0.5,0.519271,0.422018
frame_000135.png,0.5,0.5,0.457292,0.43211
frame_000136.png,0.5,0.5,0.440104,0.442202
frame_000137.png,0.5,0.5,0.571875,0.451376
frame_000138.png,0.5,0.5,0.504167,0.430275
frame_000139.png,0.5,0.5,0.513021,0.426606
frame_000140.png,0.5,0.5,0.753125,0.423853
frame_000141.png,0.5,0.5,0.395313,0.423853
frame_000142.png,0.5,0.5,0.511458,0.427523
frame_000143.png,0.5,0.5,0.483854,0.429358
frame_000144.png,0.5,0.5,0.190104,0.440367
frame_000145.png,0.5,0.5,0.661979,0.444954
frame_000146.png,0.5,0.5,0.422396,0.441284
frame_000147.png,0.5,0.5,0.489583,0.448624
frame_000148.png,0.5,0.5,0.483333,0.444037
frame_000149.png,0.5,0.5,0.258333,0.438532
frame_000150.png,0.5,0.5,0.500521,0.456881
frame_000151.png,0.5,0.5,0.619271,0.453211
frame_000152.png,0.5,0.5,0.330208,0.445872
frame_000153.png,0.5,0.5,0.499479,0.444037
frame_000154.png,0.5,0.5,0.314063,0.444037
frame_000155.png,0.5,0.5,0.402083,0.445872
frame_000156.png,0.5,0.5,0.286979,0.446789
frame_000157.png,0.5,0.5,0.35,0.444037
frame_000158.png,0.5,0.5,0.265104,0.447706
frame_000159.png,0.5,0.5,0.582812,0.445872
frame_000160.png,0.5,0.5,0.481771,0.447706
frame_000161.png,0.5,0.5,0.2875,0.454128
frame_000162.png,0.5,0.5,0.363021,0.454128
frame_000163.png,0.5,0.5,0.549479,0.452294
frame_000164.png,0.5,0.5,0.411979,0.448624
frame_000165.png,0.5,0.5,0.621875,0.444037
frame_000166.png,0.5,0.5,0.533333,0.444037
frame_000167.png,0.5,0.5,0.470313,0.438532
frame_000168.png,0.5,0.5,0.139583,0.444037
frame_000169.png,0.5,0.5,0.798438,0.449541
frame_000000.png,0.5,0.5,0.503646,0.43578
frame_000001.png,0.5,0.5,0.514062,0.446789
frame_000002.png,0.5,0.5,0.505208,0.445872
frame_000003.png,0.5,0.5,0.773438,0.444954
frame_000004.png,0.5,0.5,0.409375,0.449541
frame_000005.png,0.5,0.5,0.898438,0.442202
frame_000006.png,0.5,0.5,0.410417,0.443119
frame_000007.png,0.5,0.5,0.270833,0.444037
frame_000008.png,0.5,0.5,0.570312,0.447706
frame_000009.png,0.5,0.5,0.511979,0.448624
frame_000010.png,0.5,0.5,0.173958,0.448624
frame_000011.png,0.5,0.5,0.347396,0.458716
frame_000012.png,0.5,0.5,0.751042,0.455046
frame_000013.png,0.5,0.5,0.758854,0.43578
frame_000014.png,0.5,0.5,0.470833,0.444954
frame_000015.png,0.5,0.5,0.278646,0.445872
frame_000016.png,0.5,0.5,0.653125,0.448624
frame_000017.png,0.5,0.5,0.461979,0.444954
frame_000018.png,0.5,0.5,0.715104,0.441284
frame_000019.png,0.5,0.5,0.161979,0.444037
frame_000020.png,0.5,0.5,0.301042,0.454128
frame_000021.png,0.5,0.5,0.516146,0.457798
frame_000022.png,0.5,0.5,0.132292,0.458716
frame_000023.png,0.5,0.5,0.796354,0.454128
frame_000024.png,0.5,0.5,0.488542,0.43945
frame_000025.png,0.5,0.5,0.664062,0.43578
frame_000026.png,0.5,0.5,0.607292,0.430275
frame_000027.png,0.5,0.5,0.739583,0.438532
frame_000028.png,0.5,0.5,0.411458,0.438532
frame_000029.png,0.5,0.5,0.365625,0.441284
frame_000030.png,0.5,0.5,0.489583,0.442202
frame_000031.png,0.5,0.5,0.604167,0.446789
frame_000032.png,0.5,0.5,0.479687,0.450459
frame_000033.png,0.5,0.5,0.525,0.455046
frame_000034.png,0.5,0.5,0.504687,0.444954
frame_000035.png,0.5,0.5,0.284375,0.444954
frame_000036.png,0.5,0.5,0.256771,0.456881
frame_000037.png,0.5,0.5,0.581771,0.456881
frame_000038.png,0.5,0.5,0.230729,0.453211
frame_000039.png,0.5,0.5,0.479167,0.453211
frame_000040.png,0.5,0.5,0.483854,0.444037
frame_000041.png,0.5,0.5,0.641667,0.449541
frame_000042.png,0.5,0.5,0.522396,0.438532
frame_000043.png,0.5,0.5,0.58125,0.444954
frame_000044.png,0.5,0.5,0.546875,0.446789
frame_000045.png,0.5,0.5,0.367188,0.445872
frame_000046.png,0.5,0.5,0.472396,0.443119
frame_000047.png,0.5,0.5,0.496354,0.455963
frame_000048.png,0.5,0.5,0.817187,0.450459
frame_000049.png,0.5,0.5,0.495312,0.446789
frame_000050.png,0.5,0.5,0.482292,0.444954
frame_000051.png,0.5,0.5,0.499479,0.454128
frame_000052.png,0.5,0.5,0.346875,0.446789
frame_000053.png,0.5,0.5,0.236979,0.442202
frame_000054.png,0.5,0.5,0.566667,0.438532
frame_000055.png,0.5,0.5,0.388021,0.450459
frame_000056.png,0.5,0.5,0.7375,0.458716
frame_000057.png,0.5,0.5,0.5125,0.457798
frame_000058.png,0.5,0.5,0.673958,0.450459
frame_000059.png,0.5,0.5,0.495312,0.442202
frame_000060.png,0.5,0.5,0.83125,0.447706
frame_000061.png,0.5,0.5,0.152604,0.438532
frame_000062.png,0.5,0.5,0.535417,0.43945
frame_000063.png,0.5,0.5,0.334896,0.440367
frame_000064.png,0.5,0.5,0.673958,0.43945
frame_000065.png,0.5,0.5,0.503646,0.440367
frame_000066.png,0.5,0.5,0.482292,0.440367
frame_000067.png,0.5,0.5,0.505208,0.448624
frame_000068.png,0.5,0.5,0.061458,0.447706
frame_000069.png,0.5,0.5,0.538542,0.449541
frame_000070.png,0.5,0.5,0.360938,0.445872
frame_000071.png,0.5,0.5,0.688021,0.446789
frame_000072.png,0.5,0.5,0.511979,0.443119
frame_000073.png,0.5,0.5,0.513021,0.444037
frame_000074.png,0.5,0.5,0.498437,0.443119
frame_000075.png,0.5,0.5,0.492708,0.451376
frame_000076.png,0.5,0.5,0.327604,0.451376
frame_000077.png,0.5,0.5,0.851042,0.453211
frame_000078.png,0.5,0.5,0.48125,0.453211
frame_000079.png,0.5,0.5,0.507812,0.438532
frame_000080.png,0.5,0.5,0.488021,0.449541
frame_000081.png,0.5,0.5,0.217708,0.448624
frame_000082.png,0.5,0.5,0.708333,0.446789
frame_000083.png,0.5,0.5,0.792708,0.451376
frame_000084.png,0.5,0.5,0.475,0.451376
frame_000085.png,0.5,0.5,0.51875,0.455963
frame_000086.png,0.5,0.5,0.600521,0.455963
frame_000087.png,0.5,0.5,0.500521,0.454128
frame_000088.png,0.5,0.5,0.404167,0.455046
frame_000089.png,0.5,0.5,0.629167,0.451376
frame_000090.png,0.5,0.5,0.48125,0.451376
frame_000091.png,0.5,0.5,0.146354,0.455046
frame_000092.png,0.5,0.5,0.799479,0.454128
frame_000093.png,0.5,0.5,0.056771,0.454128
frame_000094.png,0.5,0.5,0.447396,0.458716
frame_000095.png,0.5,0.5,0.363021,0.450459
frame_000096.png,0.5,0.5,0.659896,0.452294
frame_000097.png,0.5,0.5,0.45625,0.447706
frame_000098.png,0.5,0.5,0.505729,0.444954
frame_000099.png,0.5,0.5,0.492708,0.441284
frame_000100.png,0.5,0.5,0.411458,0.452294
frame_000101.png,0.5,0.5,0.215104,0.451376
frame_000102.png,0.5,0.5,0.515625,0.456881
frame_000103.png,0.5,0.5,0.616146,0.455963
frame_000104.png,0.5,0.5,0.520833,0.446789
frame_000105.png,0.5,0.5,0.296875,0.444037
frame_000106.png,0.5,0.5,0.464062,0.444954
frame_000107.png,0.5,0.5,0.504687,0.449541
frame_000108.png,0.5,0.5,0.503125,0.451376
frame_000109.png,0.5,0.5,0.727083,0.456881
frame_000110.png,0.5,0.5,0.251563,0.456881
frame_000111.png,0.5,0.5,0.529687,0.461468
frame_000112.png,0.5,0.5,0.028125,0.457798
frame_000113.png,0.5,0.5,0.405208,0.454128
frame_000114.png,0.5,0.5,0.576042,0.450459
frame_000115.png,0.5,0.5,0.55,0.455046
frame_000116.png,0.5,0.5,0.458333,0.453211
frame_000117.png,0.5,0.5,0.490104,0.454128
frame_000118.png,0.5,0.5,0.447917,0.457798
frame_000119.png,0.5,0.5,0.171875,0.457798
frame_000120.png,0.5,0.5,0.174479,0.455046
frame_000121.png,0.5,0.5,0.349479,0.453211
frame_000122.png,0.5,0.5,0.616146,0.453211
frame_000123.png,0.5,0.5,0.550521,0.450459
frame_000124.png,0.5,0.5,0.345313,0.453211
frame_000125.png,0.5,0.5,0.475,0.461468
frame_000126.png,0.5,0.5,0.625,0.444954
frame_000127.png,0.5,0.5,0.501563,0.452294
frame_000128.png,0.5,0.5,0.502083,0.454128
frame_000129.png,0.5,0.5,0.584896,0.453211
frame_000130.png,0.5,0.5,0.083854,0.455046
frame_000131.png,0.5,0.5,0.826562,0.469725
frame_000132.png,0.5,0.5,0.575521,0.475229
frame_000133.png,0.5,0.5,0.164062,0.444037
frame_000134.png,0.5,0.5,0.566146,0.449541
frame_000135.png,0.5,0.5,0.359375,0.444037
frame_000136.png,0.5,0.5,0.472396,0.448624
frame_000137.png,0.5,0.5,0.438021,0.455046
frame_000138.png,0.5,0.5,0.567708,0.457798
frame_000139.png,0.5,0.5,0.429688,0.461468
frame_000140.png,0.5,0.5,0.449479,0.466055
frame_000141.png,0.5,0.5,0.448958,0.459633
frame_000142.png,0.5,0.5,0.536979,0.461468
frame_000143.png,0.5,0.5,0.185938,0.469725
frame_000144.png,0.5,0.5,0.284375,0.477982
frame_000145.png,0.5,0.5,0.489063,0.485321
frame_000146.png,0.5,0.5,0.524479,0.444037
frame_000147.png,0.5,0.5,0.405208,0.444037
frame_000148.png,0.5,0.5,0.821875,0.449541
frame_000149.png,0.5,0.5,0.408854,0.444037
frame_000150.png,0.5,0.5,0.65625,0.455046
frame_000151.png,0.5,0.5,0.497396,0.448624
frame_000152.png,0.5,0.5,0.697917,0.459633
frame_000153.png,0.5,0.5,0.611979,0.452294
frame_000154.png,0.5,0.5,0.471354,0.449541
frame_000155.png,0.5,0.5,0.459375,0.457798
frame_000156.png,0.5,0.5,0.240104,0.46055
frame_000157.png,0.5,0.5,0.615625,0.455046
frame_000158.png,0.5,0.5,0.406771,0.454128
frame_000159.png,0.5,0.5,0.471354,0.452294
frame_000160.png,0.5,0.5,0.728125,0.458716
frame_000161.png,0.5,0.5,0.355729,0.463303
frame_000162.png,0.5,0.5,0.526042,0.462385
frame_000163.png,0.5,0.5,0.416667,0.462385
frame_000164.png,0.5,0.5,0.783333,0.46055
frame_000165.png,0.5,0.5,0.117188,0.454128
frame_000000.png,0.5,0.5,0.339062,0.43578
frame_000001.png,0.5,0.5,0.525,0.46055
frame_000002.png,0.5,0.5,0.053646,0.466055
frame_000003.png,0.5,0.5,0.789583,0.43945
frame_000004.png,0.5,0.5,0.58125,0.450459
frame_000005.png,0.5,0.5,0.283333,0.444037
frame_000006.png,0.5,0.5,0.606771,0.452294
frame_000007.png,0.5,0.5,0.380208,0.453211
frame_000008.png,0.5,0.5,0.885417,0.453211
frame_000009.png,0.5,0.5,0.503125,0.458716
frame_000010.png,0.5,0.5,0.827083,0.462385
frame_000011.png,0.5,0.5,0.317188,0.455963
frame_000012.png,0.5,0.5,0.180729,0.444037
frame_000013.png,0.5,0.5,0.351562,0.444037
frame_000014.png,0.5,0.5,0.504687,0.451376
frame_000015.png,0.5,0.5,0.146354,0.443119
frame_000016.png,0.5,0.5,0.534896,0.449541
frame_000017.png,0.5,0.5,0.464583,0.444037
frame_000018.png,0.5,0.5,0.51875,0.434862
frame_000019.png,0.5,0.5,0.407292,0.441284
frame_000020.png,0.5,0.5,0.66875,0.449541
frame_000021.png,0.5,0.5,0.430208,0.43945
frame_000022.png,0.5,0.5,0.514062,0.441284
frame_000023.png,0.5,0.5,0.48125,0.444037
frame_000024.png,0.5,0.5,0.432292,0.443119
frame_000025.png,0.5,0.5,0.330729,0.449541
frame_000026.png,0.5,0.5,0.816146,0.452294
frame_000027.png,0.5,0.5,0.704688,0.451376
frame_000028.png,0.5,0.5,0.523958,0.442202
frame_000029.png,0.5,0.5,0.423438,0.453211
frame_000030.png,0.5,0.5,0.671875,0.454128
frame_000031.png,0.5,0.5,0.394271,0.433028
frame_000032.png,0.5,0.5,0.566667,0.443119
frame_000033.png,0.5,0.5,0.470313,0.42844
frame_000034.png,0.5,0.5,0.494271,0.431193
frame_000035.png,0.5,0.5,0.65625,0.436697
frame_000036.png,0.5,0.5,0.463542,0.450459
frame_000037.png,0.5,0.5,0.396875,0.455046
frame_000038.png,0.5,0.5,0.529167,0.46789
frame_000039.png,0.5,0.5,0.857812,0.465138
frame_000040.png,0.5,0.5,0.388542,0.448624
frame_000041.png,0.5,0.5,0.251042,0.448624
frame_000042.png,0.5,0.5,0.565625,0.449541
frame_000043.png,0.5,0.5,0.227083,0.444037
frame_000044.png,0.5,0.5,0.556771,0.455963
frame_000045.png,0.5,0.5,0.370312,0.442202
frame_000046.png,0.5,0.5,0.394271,0.444954
frame_000047.png,0.5,0.5,0.248438,0.454128
frame_000048.png,0.5,0.5,0.697396,0.46055
frame_000049.png,0.5,0.5,0.252604,0.444037
frame_000050.png,0.5,0.5,0.400521,0.447706
frame_000051.png,0.5,0.5,0.689583,0.446789
frame_000052.png,0.5,0.5,0.502083,0.434862
frame_000053.png,0.5,0.5,0.464062,0.436697
frame_000054.png,0.5,0.5,0.697396,0.431193
frame_000055.png,0.5,0.5,0.533333,0.433945
frame_000056.png,0.5,0.5,0.383333,0.436697
frame_000057.png,0.5,0.5,0.372917,0.442202
frame_000058.png,0.5,0.5,0.525521,0.444037
frame_000059.png,0.5,0.5,0.804167,0.451376
frame_000060.png,0.5,0.5,0.228125,0.441284
frame_000061.png,0.5,0.5,0.508854,0.441284
frame_000062.png,0.5,0.5,0.954688,0.446789
frame_000063.png,0.5,0.5,0.522917,0.43211
frame_000064.png,0.5,0.5,0.480208,0.43945
frame_000065.png,0.5,0.5,0.475,0.447706
frame_000066.png,0.5,0.5,0.494792,0.442202
frame_000067.png,0.5,0.5,0.527604,0.449541
frame_000068.png,0.5,0.5,0.169792,0.448624
frame_000069.png,0.5,0.5,0.571875,0.451376
frame_000070.png,0.5,0.5,0.620313,0.451376
frame_000071.png,0.5,0.5,0.381771,0.444037
frame_000072.png,0.5,0.5,0.485417,0.452294
frame_000073.png,0.5,0.5,0.494271,0.448624
frame_000074.png,0.5,0.5,0.514583,0.446789
frame_000075.png,0.5,0.5,0.495833,0.495413
frame_000076.png,0.5,0.5,0.488542,0.426606
frame_000077.png,0.5,0.5,0.326562,0.443119
frame_000078.png,0.5,0.5,0.842708,0.433028
frame_000079.png,0.5,0.5,0.335417,0.449541
frame_000080.png,0.5,0.5,0.870313,0.444037
frame_000081.png,0.5,0.5,0.325521,0.450459
frame_000082.png,0.5,0.5,0.499479,0.450459
frame_000083.png,0.5,0.5,0.959375,0.447706
frame_000084.png,0.5,0.5,0.502604,0.436697
frame_000085.png,0.5,0.5,0.576042,0.438532
frame_000086.png,0.5,0.5,0.545312,0.459633
frame_000087.png,0.5,0.5,0.490104,0.42844
frame_000088.png,0.5,0.5,0.270313,0.43945
frame_000089.png,0.5,0.5,0.786979,0.42844
frame_000090.png,0.5,0.5,0.371875,0.437615
frame_000091.png,0.5,0.5,0.441146,0.43945
frame_000092.png,0.5,0.5,0.349479,0.43945
frame_000093.png,0.5,0.5,0.81875,0.453211
frame_000094.png,0.5,0.5,0.338542,0.452294
frame_000095.png,0.5,0.5,0.351042,0.443119
frame_000096.png,0.5,0.5,0.516667,0.43945
frame_000097.png,0.5,0.5,0.249479,0.443119
frame_000098.png,0.5,0.5,0.525521,0.454128
frame_000099.png,0.5,0.5,0.730729,0.454128
frame_000100.png,0.5,0.5,0.783854,0.449541
frame_000101.png,0.5,0.5,0.146875,0.46055
frame_000102.png,0.5,0.5,0.803125,0.442202
frame_000103.png,0.5,0.5,0.507812,0.43945
frame_000104.png,0.5,0.5,0.54375,0.444954
frame_000105.png,0.5,0.5,0.774479,0.443119
frame_000106.png,0.5,0.5,0.326042,0.449541
frame_000107.png,0.5,0.5,0.580208,0.437615
frame_000108.png,0.5,0.5,0.181771,0.43945
frame_000109.png,0.5,0.5,0.513542,0.450459
frame_000110.png,0.5,0.5,0.5125,0.451376
frame_000111.png,0.5,0.5,0.947917,0.458716
frame_000112.png,0.5,0.5,0.476042,0.449541
frame_000113.png,0.5,0.5,0.093229,0.444954
frame_000114.png,0.5,0.5,0.533333,0.444954
frame_000115.png,0.5,0.5,0.605208,0.444037
frame_000116.png,0.5,0.5,0.479687,0.434862
frame_000117.png,0.5,0.5,0.510417,0.437615
frame_000118.png,0.5,0.5,0.253646,0.447706
frame_000119.png,0.5,0.5,0.834896,0.451376
frame_000120.png,0.5,0.5,0.307292,0.455963
frame_000121.png,0.5,0.5,0.254688,0.456881
frame_000122.png,0.5,0.5,0.655208,0.456881
frame_000123.png,0.5,0.5,0.615104,0.449541
frame_000124.png,0.5,0.5,0.450521,0.455963
frame_000125.png,0.5,0.5,0.552604,0.458716
frame_000126.png,0.5,0.5,0.760417,0.459633
frame_000127.png,0.5,0.5,0.400521,0.452294
frame_000128.png,0.5,0.5,0.516667,0.447706
frame_000129.png,0.5,0.5,0.551562,0.461468
frame_000130.png,0.5,0.5,0.429688,0.468807
frame_000131.png,0.5,0.5,0.565104,0.454128
frame_000132.png,0.5,0.5,0.473438,0.454128
frame_000133.png,0.5,0.5,0.279687,0.449541
frame_000134.png,0.5,0.5,0.538021,0.448624
frame_000135.png,0.5,0.5,0.453646,0.455046
frame_000136.png,0.5,0.5,0.508854,0.458716
frame_000137.png,0.5,0.5,0.657813,0.447706
frame_000138.png,0.5,0.5,0.552083,0.465138
frame_000139.png,0.5,0.5,0.516146,0.458716
frame_000140.png,0.5,0.5,0.765625,0.449541
frame_000141.png,0.5,0.5,0.461458,0.456881
frame_000142.png,0.5,0.5,0.547396,0.459633
frame_000143.png,0.5,0.5,0.342187,0.459633
frame_000144.png,0.5,0.5,0.888542,0.463303
frame_000145.png,0.5,0.5,0.351562,0.466055
frame_000146.png,0.5,0.5,0.529687,0.474312
frame_000147.png,0.5,0.5,0.573438,0.459633
frame_000148.png,0.5,0.5,0.600521,0.459633
frame_000149.png,0.5,0.5,0.188542,0.465138
frame_000150.png,0.5,0.5,0.546354,0.454128
frame_000151.png,0.5,0.5,0.618229,0.458716
frame_000152.png,0.5,0.5,0.714063,0.458716
frame_000153.png,0.5,0.5,0.485417,0.454128
frame_000154.png,0.5,0.5,0.043229,0.449541
frame_000155.png,0.5,0.5,0.409896,0.466055
frame_000156.png,0.5,0.5,0.880208,0.465138
frame_000157.png,0.5,0.5,0.501563,0.458716
frame_000158.png,0.5,0.5,0.159896,0.451376
frame_000159.png,0.5,0.5,0.919792,0.456881
frame_000160.png,0.5,0.5,0.223438,0.452294
frame_000161.png,0.5,0.5,0.250521,0.43945
frame_000162.png,0.5,0.5,0.547917,0.456881
frame_000163.png,0.5,0.5,0.50625,0.450459
frame_000000.png,0.5,0.5,0.3,0.451376
frame_000001.png,0.5,0.5,0.590625,0.46789
frame_000002.png,0.5,0.5,0.528646,0.479817
frame_000003.png,0.5,0.5,0.83125,0.469725
frame_000004.png,0.5,0.5,0.054688,0.452294
frame_000005.png,0.5,0.5,0.492188,0.454128
frame_000006.png,0.5,0.5,0.750521,0.462385
frame_000007.png,0.5,0.5,0.607812,0.462385
frame_000008.png,0.5,0.5,0.549479,0.453211
frame_000009.png,0.5,0.5,0.483333,0.448624
frame_000010.png,0.5,0.5,0.472917,0.455963
frame_000011.png,0.5,0.5,0.520833,0.446789
frame_000012.png,0.5,0.5,0.489583,0.466972
frame_000013.png,0.5,0.5,0.666146,0.473394
frame_000014.png,0.5,0.5,0.378125,0.465138
frame_000015.png,0.5,0.5,0.672396,0.459633
frame_000016.png,0.5,0.5,0.355208,0.448624
frame_000017.png,0.5,0.5,0.502604,0.443119
frame_000018.png,0.5,0.5,0.484896,0.458716
frame_000019.png,0.5,0.5,0.371354,0.452294
frame_000020.png,0.5,0.5,0.494792,0.450459
frame_000021.png,0.5,0.5,0.442188,0.494495
frame_000022.png,0.5,0.5,0.515104,0.472477
frame_000023.png,0.5,0.5,0.157812,0.444954
frame_000024.png,0.5,0.5,0.7125,0.454128
frame_000025.png,0.5,0.5,0.454167,0.459633
frame_000026.png,0.5,0.5,0.507812,0.443119
frame_000027.png,0.5,0.5,0.391667,0.454128
frame_000028.png,0.5,0.5,0.64375,0.462385
frame_000029.png,0.5,0.5,0.477604,0.459633
frame_000030.png,0.5,0.5,0.934896,0.463303
frame_000031.png,0.5,0.5,0.451562,0.425688
frame_000032.png,0.5,0.5,0.057292,0.447706
frame_000033.png,0.5,0.5,0.483854,0.470642
frame_000034.png,0.5,0.5,0.520312,0.46422
frame_000035.png,0.5,0.5,0.471354,0.46422
